Irrelevant,"Mr. Lindsay’s award was based on his oversight of our sustainability efforts as articulated in our Environmental Sustainability Report; his involvement in implementation of the amended Engineering, Procurement and Construction Agreement relating to our new nuclear construction and establishment of a Dispute Resolution Board to resolve pricing disputes under the agreement; and his involvement in our response to proposed environmental regulations",448
GHG,"Health, safety and environmental - well exceeded the goals; as noted by the Health, Safety and Environment Committee, the Company effectively right-sized the Company’s safety and environmental groups to support the Company’s single basin structure, reducing redundancy and flattening the organization while maintaining a high level of service from those groups for the operating divisions; initiated a strategy to reduce emissions across business units",452
GHG,"Directed the release of the Company’s inaugural Task Force on Climate-related Financial Disclosures  (TCFD) report in 2019, providing transparency to market participants on our management of financially material climate-related risks and opportunities, and launched a TCFD Committee to support ongoing monitoring of enterprise-wide climate-related risks and identification of opportunities to drive revenue growth on climate- related products and services",455
Irrelevant,"Therefore,   we   incorporate Although  management  may  set  internal  targets  for  such  elements multiple  HSE  metrics  to  comprehensively  assess  our  performance, in  accordance  with  the  budget  and  strategic  plans,  review  of  this including  Significant  and  High  Risk  Events,  Major  Process  Safety measure and determination of performance success is made by the Events, Process Fluid Containment, Total Recordable Incident Rates HRCC",456
Irrelevant,"Resolved: Shareholders request that the Board of Directors adopt long- term,  quantitative,  company-wide  targets  for  reducing  greenhouse  gas emissions  in  products  and  operations  that  take  into  consideration  the global  commitment  (as  embodied  in  the  Cancun  Agreement)  to  limit warming to 2°C and issue a report by November 30, 2016, at reasonable cost  and  omitting  proprietary  information,  on  its  plans  to  achieve  these targets",460
GHG,"Health, safety and environmental - exceeded the goals; as noted by the Health, Safety and Environment Committee, the Company implemented a number of safety initiatives, including a process to reduce workplace incidents and hazards through enhancing the quality and effectiveness of the incident management process, and continued to support innovative technology solutions  to address environmental risks and improve performance, including leak detection surveys",461
Irrelevant,"The customer goal was separated into two goals: service quality and customer satisfaction; environmental stewardship was separated into three goals: customer perception of environmental stewardship, notices of violation, or NOVs, and wastewater issues; safety was separated into three goals: near miss reporting, safety culture improvement and the OSHA recordable incident rate, or ORIR; and the people goal focused on enhancing strategy understanding and business literacy",473
GHG,"AREER is defined as the total number of releases and excess emission events that trigger a federal, state or local environmental reporting requirement (with     some exceptions to account for events outside our control, planned maintenance and disparities in reporting requirements across our operations), divided by the applicable number of “capacity units” (miles of pipelines, storage capacity, natural gas liquids fractionation capacity and natural gas processing capacity)",477
Irrelevant,"Measure Weight Target Goal Actual Results Actual % of Target 2017 Score Safety Serious Safety Incidents 10% No serious safety incidents, as measured by 0 occupational fatalities No serious safety incidents occurred among AES People n/a 100% Near Miss Reporting Reports filed timely, accurately, and mitigation plans executed  Favorable to target n/a Proactive Safety Measures Achieve 2017 goals Exceeded safety walk and meeting goals n/a Financial 1 Adjusted EPS 15% $1.05 $1.08 103% 145%Prop",492
Irrelevant,"technology, and other sustainable businesses      More than $22.5 million donated in 2017 to support nonprofits, universities, and community organizations focused on environmental sustainability, clean technology, environmental education, and strengthening community resiliency 42% reduction in absolute greenhouse emissions since 2008        56% increase in water efficiency since 2008      34% increase in energy efficiency since 2008   50      Wells Fargo & Company    2018 Proxy Statement",492
GHG,"Notable Addition of Environmental and Sustainability Performance Measures to the 2020 Cash Incentive Award Goals for Messrs. Marcus, S. Richardson, and Moglia In furtherance of our sustainability mission to make a positive impact on society by developing and operating efficient buildings, managing climate risk and advancing human health and nutrition, our Compensation Committee added the following environmental and sustainability goals to Messrs. Marcus’s, Richardson’s, and Moglia’s 2020 annual cash incentive awards:",522
GHG,"AREER is defined as the total number of releases and excess emission events that trigger a federal, state or local environmental reporting requirement (with some exceptions to account for events outside our control, planned maintenance and disparities in reporting requirements across our operations), divided by the applicable number of “capacity units” (miles of pipelines, natural gas liquids storage capacity, natural gas storage capacity,     natural gas liquids fractionation capacity and natural gas processing capacity)",527
GHG,"Operating Objectives   Performance Goals   Threshold   Target   Maximum System Hardening and Resiliency Projects (Weighting 10%)   < 83   93   ³  103 Growth in Renewable Portfolio (Weighting 5%)   < 50% of Target   39 MW (AC)   ³  150% of Target SF6 Gas Emissions Pounds of Gas Emitted (Weighting 2.5%)   > 51,750   45,000   £   38,250 Opacity Occurrences Number of Occurrences (Weighting 2.5%)   > 207   180   £  153 Footnotes: (1)   Payouts are relative to “Target” and are as follows: Threshold: 0%; Target: 100%; and Maximum: 150%",534
Irrelevant,"(3)  Any net loss attributable to an increase in the asbestos and environmental pollution reserves, and related adverse dividend or premium development,  associated  with  accident  years  prior  to  2000,  and  the  after-tax  impact  of  reserve  strengthening  and  adverse  dividend  or premium  development  associated  with  asbestos  and  environmental  pollution  reserves  covered  under  CNA’s  2010  loss  portfolio  transfer which is not offset by losses ceded in that transaction due to retroactive reinsurance accounting",534
GHG,"D. Petratis Top quartile financial performance as compared to Allegion peer group and key indices Refreshed Allegion’s global strategy and proactively communi cated to the investment community, shareholders and employees Continued excellence in industry leading safety results and sustainability efforts with a focus on reduction of energy usage and waste Established a global system of customer satisfaction and quali ty with common metrics across Allegion Significant increase in employee engagement as measured by the Gallup Engagement Census P. S.",551
GHG,"Continued refining and executing development plans  for key leaders  and  potential  successors;  began  implementing  new   leadership  structure;  and successfully executed key leadership transitions Sustainability/Diversity  –  Make  progress  towards  achieving  2025  sustainability  goal s,  including reduce  greenhouse  gas  emissions  by  3%;  ensure  at  least  90%   of  sites  are  landfill-free;  develop accelerated  roadmap  in  LGM  to  enable  greater  recyclabil ity  of  consumer  packaged  goods;  and assess and implement gender pay equality   15%   Achieved  overall  objective",599
Irrelevant,"strategic   initiatives   (including   new   technology   and product    development    and    commercialization    and    productivity improvements and Fibers business changes)    Exceeded    Senior management and leadership development    Met    Employee safety and wellness    Met partially David A. Golden    Legal,    intellectual    property,    regulatory,    health,    safety,    and environment,   and   corporate   compliance   support   of   organic   and inorganic  growth  projects  (including  new  product  and  technology initiatives and cost reduction and productivity initiatives)    Met",606
GHG,"Performance share awards that are subject to the achievement of reductions in carbon dioxide emissions performance goal will be earned based on the following table:   THREE YEAR AVERAGE PERCENT REDUCTIONS IN CARBON DIOXIDE EMISSIONS                                 PERCENT OF TARGET   PERFORMANCE SHARES EARNED   26% or above                            200% 23% (Target)                            100% 19%                            30% Less than 19%                            0% For performance between percentiles, the number of performance shares earned shall be determined by straight line interpolation",609
GHG,"Lake sale agreement signed for $375 million cash (up to $100 million in contingent payments)* ► KCGM sale agreement signed for $775 million cash ► Agreement to sell equity stake in Continental Gold for $260 million cash ► Creating zero harm culture through visible, felt leadership and collaborative programs ► DJSI—Ranked gold industry leader for 5 th consecutive year ► Ranked 3 rd  most transparent company in S&P 500 measured by Bloomberg ESG Disclosure Score ► On track to reduce GHG emissions intensity by 16.5% by YE 2020 ► Met target to reduce freshwater consumption by 5% *  See cautionary statement in Annex B-2 2020 Proxy Statement      45",650
GHG,"2014 Performance Goals   2014 Target Level Quantitative Performance Goals     Consolidated Adjusted EBITDA (1)(2)   $2,973 million Regional Adjusted EBITDA and Growth Initiatives (1) (3)   $629 million (Ragan) ($17) million (Wilson) (4) Consolidated Adjusted Free Cash Flow (1)(5)   $1,019 million Regional Safety / Environmental (6)   Safety target = 0 OSHA Recordables (Wilson) (7) Safety target = 8 OSHA Recordables (Ragan) (7) Environmental target = 18.5 points (Ragan) (8) Corporate Safety / Environmental (9)   Safety target = 0.76 OSHA Total Recordable Injury Rate (10)  (Crane, Gutierrez) Environmental Target = 95 points (8)  (Crane, Gutierrez)",653
Irrelevant,"Table of Contents     STOCKHOLDER PROPOSALS             Stockholder Proposal Regarding Targets for Reducing Greenhouse Gas Emissions (Item 6 on the Proxy Card)     Supporting Statement       68  Chevron Corporation—2016 Proxy Statement Whereas:   To  mitigate  the  worst  impacts  of  climate  change  and  limit warming  to  below  2  degrees  Celsius  (2°C),  as  agreed  in  the  Cancun Agreement,  the  Intergovernmental  Panel  on  Climate  Change  (IPCC) estimates  that  a  forty  to  seventy  percent  reduction  in  greenhouse  gas (GHG)  emissions  globally  is  needed  by  2050,  relative  to  2010  levels, entailing a U.S. target reduction of 80 percent",668
Irrelevant,"Operating and Financial objectives:                                           Health & Safety   Exploration   Project Execution   Operating Cost   Earnings   Sustainability         Culture of zero harm; industry leading health risk management   Growth – resources for a sustainable inventory pipeline   Growth – future operations; disciplined capital investment process   Efficiency – lowering operating costs through continuous improvement   Value creation – cash to fund projects, dividends, debt reduction   Leading environmental, social and governance performance                 Long-term incentives – share price performance and relative Total Shareholder Return (TSR) versus gold competitors",698
GHG,"Health, safety and environmental - met the goals; the Company implemented a number of safety initiatives and emergency preparedness processes; strengthened its enviro nmental compliance culture; reduced reportable spills by 13 percent and total spill volumes by 21 percent compared to 2016; adopted and implemented a company-w ide LDAR tracking procedure and software solution; and con tinued to enhance its sustainability disclosures, in cluding the issuance of the Company’s inaugural Sustainability Report following engagement with investors and a number of external stakeholders; however, the Compensation C ommittee exercised its discretion to reduce the performance score in light of two safety incidents du ring the year",727
GHG,"Significant progress on offshore wind, solar, energy storage and electric vehicle charging infrastructure   100%   Safety Rate   1.4 - 1.1 days away/restricted   Exceeded: 0.95 days away/restricted; 21% better than 2015     150%   Gas Service Response   99.1%   Exceeded: 99.5%; also met all regulatory mandated targets   125%   Diverse Leadership   35% hires or promotions of leadership level be women or people of color   Exceeded: 39%, 4 percentage points above target     125%   Weightings = Reliability and Restoration – 60%; Key Corporate Initiatives – 25%; Safety/Gas Service/Diversity – 15%   Performance Goals Assessment   Financial Performance (weighted 70%)   168%   Operational Performance (weighted 30%)     115%  Overall Performance   152%",753
Irrelevant,"8/15/2020 https://www.sec.gov/Archives/edgar/data/0001002910/000120677420000931/aee3706041-def14a.htm https://www.sec.gov/Archives/edgar/data/0001002910/000120677420000931/aee3706041-def14a.htm 52/100 Table of Contents Executive Compensation Matters Targets for 2019 EPS, Safety and Customer-Focused Measures EPS, Safety and Customer-Focused Measures The Committee established threshold, target and maximum levels of goals for each of Ameren EPS, co-worker to co-worker (“c2c”) safety interactions, safety c2c participation rate, and three customer-focused measures (System Average Interruption Frequency Index (“SAIFI”), Equivalent Availability Base Load Coal Fleet (“EA”) and the Callaway Nuclear Energy Center Performance Index (“CPI”)) under the 2019 EIP",758
Irrelevant,"58 Named Executive Officer       Individual Performance  Michael F. Mahoney   Objectives:   — driving regional, business and functional performance — strengthening category leadership, expanding into high growth adjacencies, and diversifying portfolio — driving global expansion — driving profitability to continue to fuel growth — developing our people capabilities and our leadership pipeline   Assessment:   Notable accomplishments include driving top tier results compared to market peers across several key financial metrics, focusing team on global expansion, advancing key pipeline products and diversifying our product portfolio, including through M&A, strengthening global capabilities and talent, and continued progress towards diversity and sustainability goals",772
GHG,Lower operating expenditures Above Target (3) Safety/Environmental 10% 0% - 20% Combined Employee/ Contractor IIR < 0.29 (4) 0.26 120% - 130%   12% - 13% Combined Employee/ Contractor DART < 0.17 (4) 0.15 Oil Spills No net oil release > 500 barrels  impacting fresh water None Risk No “4” or “5” level incident None Sustainability 10% 0% - 20% Advancement   of CCUS Advance CCUS projects by sanctioning  projects capturing 40 MMcfpd of CO 2 Above Target (5) 145% - 155%   15% - 16% Advance CCUS technology by  sanctioning 2 carbon reduction projects Above Target (5) Carbon Capture Develop pre-FEED/feasibility projects  capturing 500 MMcfpd of CO 2 Above Target (5) PRE-ACQUISITION COMPANY PERFORMANCE PORTION TOTAL: 150% - 160% (1)   CROCE and Core Earnings per Share (Core EPS) are non-GAAP measures,802
GHG,"and actively engaged with targets in excess of goal       Deliver a succession plan that meets the Board's goals   10%   Mentored    his    recently    announced    successor,    Mr.    Butier, throughout   2015;   appointed   Ms.   Bramman   as   Senior   Vice President and CFO in March 2015; and appointed Mr. Gravanis as President, Materials Group in May 2015       Achieve  2015  sustainability  goals  and  establish  and  commit  to 2025 sustainability goals   10%   Met   or   exceeded   2015   sustainability   goals;   established   and communicated  aggressive  2025  sustainability  goals;  and  signed the American Business Act on Climate Pledge for climate change, reflecting our goal of reducing greenhouse gas emissions         Individual Modifier Based on Committee Evaluation       110%     | |",812
GHG,"146.0 million BOE added     5 %      75%      3.8%  Environmental, Health and Safety   Continuous improvement on various measures   Overall performance better than prior year; performed better than industry on vehicle incident rate, spill rate, and lost spill rate     5 %      150%      7.5%  Learning and People   Increase number of key positions filled through internal promotion; employee turnover below industry mean   Number of key positions filled internally increased by 3%; turnover was less than industry mean     5 %      150%      7.5%  Improve Business Environment   Identify and address risks to Company operations   Identified risks and engaged in successful efforts at community, regulatory and legislative levels     5 %      125%      6.3%  2014 Company Performance Score   150%     35   Commitment Runs Deep 1 th th 2 3 4",840
Irrelevant,"In assessing Mr. Vangolen’s  accomplishments, the Compensation Committee considered  Mr. Vangolen’s role in the launch of Occidental’s Re-Imagined  Oilfield (RIO) project, an initiative aimed at driving innovation  by valuing novel ideas and creating a platform for ideation with  the goal of empowering employees to participate in shaping  the future of Occidental; various honors and achievements  bestowed on Occidental in 2016 under Mr. Vangolen’s leadership  for safety, including seven OxyChem and OxyVinyls plants  recognized by the Vinyl Institute for excellence in worker safety  and environmental protection, based on performance against  guidelines and standards established by federal agencies;  and the achievement of unprecedentedly low injury rates at  Colombia’s Cano Limon and Caricare fields, which achieved  365 days without a recordable injury",863
GHG,"—  Georgia Power, Nicor Gas and Atlanta Gas Light  > Productive long-term strategy of transitioning the fleet  —  2019 energy mix is down to 22% coal   —  R educed GHG emissions by 44 % through 2019  as  compared to 2007 levels  —  Continued investments in renewables  —  Retired 2,000 MWs of coal generation  > Continued to drive ESG strategy and engage with  key stakeholders  > Ong oing substantive engagement with environmental  stakeholder groups throughout the year  CULTURE AND HUMAN CAPITAL  > Strong emphasis and engagement on culture, diversity  and inclusion, equality and human capital matters  > Continued to advance the workforce and Company  culture through focus on safety, total rewards  strategy, diversity and inclusion, succession planning  and development for all employees 52 Southern Company 2020 Proxy Statement Compensation Discussion and Analysis",872
GHG,"Operating Objectives   Performance Goals   Threshold   Target   Maximum Cyber Security Vulnerability Assessment of Computing Infrastructure and Deployment of 6 Cybersecurity Technologies (Weighting 2.5%)                4               5                6 Physical Security Implement 5 Elements of Enterprise Security System (Weighting 2.5%)                 3             4                5 Gas Main Replacement Number of Miles Completed (Weighting 5.0%)          ³ 174         205         ³ 236 Growth in Renewable Portfolio (Weighting 5.0%)   ³ 50%  of Target   169MW (AC)   ³  150% of Target SF6 Gas Emissions Pounds of Gas Emitted (Weighting 2.5%)   £   49,220   42,800   £   36,380 Opacity Occurrences Number of Occurrences (Weighting 2.5%)           £  197         171          £  145 Footnotes: (1)   Payouts are relative to “Target” and are as follows: Threshold: 50%; Target: 100%; and Maximum: 150%",906
Irrelevant,"Our  Compensation  Committee  reviewed  the  quantitative  and  qualitative  components  of  our  STIP  to  ensure  that  the metrics, targets, objectives and weighting for 2017 continue to link pay to performance with: – the  quantitative  component  to  remain  weighted  at  60%  and  allocated  15%  to  free  cash  flow 1 ,10%  each  to production sales volumes, cash costs per unit of sales volumes and relative cash costs per unit of revenue, and 15%  for  a  new  metric  for  onshore  drilling  and  completion  rate  of  return  that  allows  us  to  increase  our  focus  on capital efficiency; and – the qualitative component to remain weighted at 40%, to generally consider, without specific weighting, execution of  strategic  initiatives,  safety  and  environmental  performance,  absolute  stockholder  return,  weighted  average program rate of return and reserve additions/exploration performance",915
Irrelevant,The three goal levels are described below: Measure Threshold Target Maximum EPS       93% of Target       Based on the budget approved by the Board of Directors and aligned with shareholder guidance       107% of Target c2c Safety Interactions 86% of Target Set with consideration to driving multiple quality interactions and increasing peer-level ownership and accountability 114% of Target SAIFI Better than median industry performance Better than top quartile industry performance Better than top quartile performance across the entire Ameren system EA 94% of Target Aligned with upper half industry benchmark for Ameren’s peer group 106% of Target CPI 97% of Target Represents top quartile performance Aligned with industry excellent performance for a non-outage year Safety Measure A c2c safety interaction is a leading indicator for safety performance and reinforces safety as a core value and continued focus on shaping a culture of safety,946
GHG,"The FES KPI measures are:  Program   KPI Measures (1)   Rationale FES STIP   Competitive Generation Environmental Excursions   This metric highlights and enhances the level of attention to environmental compliance activities and drives continuous improvements towards reducing the frequency of environmental excursions related to air emissions, water discharges and other unauthorized releases FES STIP, FES LTIP for 2017 and R-LTIP   FES, Competitive Fossil and Nuclear Operations and Maintenance (“O&M”) and Capital Spend     This metric is a financial metric that monitors spending and focuses on overall cash flow and liquidity   Nuclear Unit Capability Factor (“UCF”)   This metric measures nuclear energy generation produced over a given period compared to the potential energy generation over the same period   Safety — FES, Competitive Fossil and FENOC OSHA incident rate   This metric reflects our overall safety performance in FES, Competitive Fossil and FENOC",970
Irrelevant,"Safety          Climate Change & Environment          Social Responsibility     Enterprise-wide focus on continuous improvement to ensure “everyone, everywhere, every day, home safe”      Reduced workforce recordable incident rate  by 38% in 2017 (vs 2016)      Reduced workforce lost time incident rate  by 38% in 2017 (vs 2016)      Employees and contractors share common goal  of zero safety incidents          Board evaluates sustainability risks and global scenarios in making strategic decisions     Set 2020 targets to reduce flaring intensity by 50%  and greenhouse gas (GHG) emissions intensity by 25%  compared to 2014 levels     Reduced our equity GHG emissions  by more than 6 million tonnes between 2008 and 2017     Account for cost of carbon in all significant new investments          Fundamental to the way we do business is to have a positive impact on the communities where we operate     Guided by commitments to international voluntary initiatives including the U.N",993
Irrelevant,"Metric* Rationale  Performance  Weighting  Accident Year Combined Ratio, As Adjusted, including Average Annual Losses**    (Annual Improvement) Measures the underlying risk   selection, expense discipline   and underwriting profitability of   General Insurance  Threshold, Target and   Maximum goals for   improvement in each   of 2018, 2019 and 2020  33.3%  Core Normalized Book Value per Share    (Annual Growth) Measures the overall   profitability and growth of AIG’s core businesses, adjusted for   cumulative dividends paid to   shareholders  Threshold, Target and   Maximum goals for growth in   each of 2018, 2019 and 2020  33.3%  Core Normalized Return on Attributed Equity    (2020) Measures the profitability   of AIG’s Core businesses as   well as its use of capital  Threshold, Target and   Maximum goals for full   year 2020  33.3%  Note: We use interpolation to determine the payout (a s a percentage of target) for a performance result bet ween threshold and target or between target and maximum",1011
GHG,"Drove a robust Environmental, Social, and Corporate Go vernance program that includes final resolution of remedia tion challenges disclosed in SEC filings with the sale to Jersey City of the Bayfront brownfield site and the sett lement of the Natural Resource Damages in Syracuse through  provision of extensive public access and habitat opportunities; achievement of five-year public sustainability  goal by year end (greenhouse gas intensity now improved b y more than 90%); products that make a positive impact on the planet; improving sustainability of Company  operations; Honeywell’s award-winning global citizenship initiative  including STEM (science, technology, engineering, and math) education as well as focus on safe  water, humanitarian relief, and safety and accident preven tion; an inclusion and diversity program ingrained in Honeywell’s culture; a new development program for Honeywell’s top 50 up-and-coming female leaders; and ensurin g that Honeywell has zero tolerance for a hostile work environment",1022
Irrelevant,The three goal levels are described below: Measure Threshold Target Maximum EPS 94% of Target Based on the budget approved by the Board of Directors and aligned with shareholder guidance 106% of Target c2c Safety Interactions 84% of Target Set with consideration to driving multiple quality interactions and increasing peer-level ownership and accountability 116% of Target Safety c2c Participation Rate 75% of Target 6 percentage point improvement over prior year participation rate 125% of Target SAIFI Better than median industry performance 5% improvement over five-year SAIFI average Better than industry top quartile EA 94% of Target Above median industry benchmark for Ameren’s peer group 106% of Target CPI 98% of Target 1.3% improvement over average CPI during last three refueling outages Aligned with industry excellent performance for an outage year Safety Measures A c2c safety interaction is a leading indicator for safety performance that reinforces safety as a core value and drives continued focus on shaping a culture of safety,1045
GHG,"Power PIN estimates;   Increased   global   Cadillac   sales   15.5%   in   2017   with significant   sales   increases   in   international   markets, including a 50.8% increase in China;   Improved EBIT-adjusted margin to 8.8% for continuing operations;   Returned a total of $6.7 billion to shareholders through dividends and share repurchases;   Increased EPS-diluted-adjusted to $6.62;   Launched   Super   Cruise,   the   world’s   first   hands-free highway driving technology, on the Cadillac CT6;   Shared the vision for zero crashes, zero emissions, and zero congestion and outlined an all-electric future with plans  to  launch  at  least  20  electric  vehicle  models  by 2023;   Announced  plans  to  deploy  self-driving  vehicles  in  a dense urban environment in 2019;   Acquired  Strobe,  Inc.  to  help  develop  next-generation LiDAR   solutions   for   self-driving   vehicles   and   reduce LiDAR costs by 99% over time; and   Became   the   first   company   to   use   mass-production methods to build autonomous electric test vehicles",1059
Irrelevant,"12/17/2020 DEF 14A https://www.sec.gov/Archives/edgar/data/0000006951/000119312520019693/d777576ddef14a.htm 50/88 Table of Contents COMPENSATION DISCUSSION AND ANALYSIS   Scorecard Category      Weighting   for CEO and CFO     Link to Company Strategy and Performance   Financial and Market Performance and Execution    50%   Financial, market share and TSR goals align with a focus on delivering sustainable performance that increases shareholder value   Incentivizes increased efficiency in operational process, product development success and quality and safety performance Products and Growth    30%   Reinforces strategy of developing new and differentiated products and services and positioning Applied and its products for future revenue and market share growth Customers and Field    12.5%   Promotes focus on customer service by improving growth and efficiency at key accounts and applications People and Organization    7.5%   Drives focus on greater employee engagement to promote hiring, retention and development of key talent     Applied Materials, Inc.     31 NEO Objectives and Weightings",1104
Irrelevant,"Table of Contents Performance Goal   Target       Performance            Performance    Result       Relative     Weight      Payout (%    of Target)      Weighted    Payout Health, safety and environmental (1)   -   -   10%     125%     37.50%   Certain strategic goals (2)   -   -   30%     125%     12.50%   Lease operating and general and administrative expenses/BOE   $15.75   $14.01   15%     125%     18.75%   Ratio of net debt to EBITDAX (3)   1.5x   1.3x   15%     125%     18.75%   Production growth   73 MMBOE   74 MMBOE   15%     125%     18.75%   Proved reserve replacement (4)   100%   274%   15%     150%     22.50%               100%         128.75%       (1)   Health, safety and environmental (“HSE”) goals generally were weighted one-half toward health and safety-related goals and one-half toward environmental-related goals, with the evaluation based in part, on input from the HSE Committee as to its evaluation of Company performance in the areas of safety observations, safety investigations, training of personnel, improvement in lagging indicators of ten percent and environmental metrics",1114
GHG,"of senior  notes  due  in  2025;  and  repurchased  shares  in  disciplined  and appropriate manner       Succession  planning  —  Refine  executive  leadership  development  plans; execute  regional  business  leader  transitions;  and  develop  CEO  succession strategy to ensure availability of ready-now successors   15%   Refined  executive  leadership-plans;  executed  regional  business  leader transitions;  and  made  substantial  progress  with  CEO  succession  strategy  by identifying and developing potential successors         Sustainability/Diversity  —  Make  progress  toward  2025  sustainability  goals, including reduce greenhouse gas (GHG) emissions by 3%; ensure at least  90% of  sites  are  landfill  free;  and  improve  enterprise-wide  gender  diversity  at  the level of manager and above   5%   GHG emissions decreased by over 10% from prior year; over 90% of s ites were landfill-free; and enterprise-wide gender diversity at the level of manager and above increased by 1% from prior year                           Individual Modifier Based on Committee Evaluation       100%     | |",1115
GHG,"8/18/2020 DEF 14A https://www.sec.gov/Archives/edgar/data/0001047862/000119312520099552/d871420ddef14a.htm 88/90 Table of Contents    Appendix A   For 2019, the operating objectives for Clean Energy Businesses and Con Edison Transmission are shown in the following tables:      Clean Energy Businesses Operating Objectives (1)    Unit of Measure      Target          Actual        Employee and Public Safety              ◾   Injury/Illness Incident Rate           Rate      0.8               0.2         Environment and Sustainability              ◾   Renewable Portfolio Production    %      100               98.1        ◾  Significant Risk Limit Violations    #      0               0         Operational Excellence              ◾   Annual Availability for Financed Projects    %      99               99.8        ◾   Retail Energy Services Profit Margin    %      22               23        ◾   Material Financial Weaknesses or Significant Deficiencies and Ethical Violation    #      0               0        ◾   Complete Required Training    %      100               100        ◾   Timely Recruiting    %      85               95        ◾   Implement IT Strategic Plan    #      3               3        ◾   Cyber Security Performance    %      90               93        Footnote:   (1) Operating objectives were weighted equally",1336
GHG,"Weight Threshold Target Maximum Actual Performance Result Actual Award Score (as a percent of target opportunity) Weighted Score Operating Earnings Per Share (70%) 70% $3.95 $4.10 $4.25 $4.24 195.5% 1.369 Safety and Compliance (10%) Improvement in DART Rate, an industry measure focused on serious injuries 5% 0 percent Improvement 10 percent Improvement 20 percent Improvement 1 percent Improvement 9.9% 0.005 Severity Rate - Improvement in severity rate for employee 3% 0 percent Improvement 10 percent Improvement 20 percent Improvement No Improvement 0.0% 0.000 Environmental Stewardship – Number of significant enforcement actions 1% 4 2 0 0 Enforcements 200.0% 0.020 NERC Compliance – Reduction in repeat NERC violations 1% 0% Reduction 25% Reduction 50% Reduction No Reduction 0.0% 0.000 Strategic Initiatives (20%) Cost Control (4%) Sustainable Efficiency Gains 4% 40% of target savings achieved 100% of target savings achieved 120% of target savings achieved Savings exceeded 120% 200.0% 0.080 Infrastructure Investment (9%) Contracted Renewables Portfolio Growth (measured by contract commitments) 2% $175 million $250 million $325 million $1.28 billion 200.0% 0.040 Regulated Renewables - North Central Wind Project (measured by the extent of regulatory applications filed) 2% 0 Megawatts 900 Megawatts 1500 Megawatts 1485 Megawatts 198.0% 0.040 Customer Targeted Regulated Renewables - (based on the",1411
GHG,"The table below sets forth the threshold, target and maximum performance levels for each operational measures and the actual results for the operational measures in 2019:  Metric   Threshold (50%)   Target (100%)   (200%)   Maximum (250%)   Actual for 2019   Percent of Target Bonus Achievement Operational Measures             Refining Segment             Safety and Health   6 points   5 points   1-3 points   0 points   5.6 points   70% Process Safety Events   2 points   1 point   —   0 points   1.8 points   60% Community Events   2 points   1 point   —   0 points   0.1 points   190% Regulatory and Environmental Events   Varies by refinery   Varies by refinery   Varies by refinery   0 points   Varies by refinery   99% HEP Segment             Recordable Injury Rate   1.0   .80   .60   0   1.64   0% Lost Time Injuries   2   1   —   0   3   0% Vehicle Incidents   1.8   1.4   1.0   0   1.02   195% Employee Based Environmental Releases   3   2   1   0   1   200% Lubricant and Specialty Products Segment             Safety and Health   6 points   5 points   1-3 points   0 points   2 points   200% Process Safety Events   2 points   1 point   —   0 points   0 points   250% Community Events   2 points   1 point   —   0 points   0 points   250% Regulatory and Environmental Events   13 points   8 points   1-3 points   0 points   1 point   200% Payouts are interpolated between the levels set forth above",1412
GHG,"– Proxy Statement Con Edison of New York Operating Objectives   Unit of Measure   Target   Actual   Employee and Public Safety               Injury/Illness Incidence Rate   Rate   £ 1.20     1.17  Significant High-Hazard Injuries       #   0    2  Public Safety-Related Equipment Failures       #   £ 170      185  Motor Vehicle Collisions       #   £ 310      298  Operating Errors       #   £ 74       52  Environment and Sustainability           Dielectric Fluid Released to the Environment   Gallons   £  22,000    30,998  Late Spill Notifications       #   £ 9    4  SF  Gas Emissions   Pounds   £  10,000     8,015  Customer Emissions (through Energy Efficiency MWh Reductions)       #   ³  198,000    359,759  Customer Emissions (through Oil-to-Gas Conversions)       #   ³ 468      244  Operational Excellence               Steam System Reliability Measures       #   2    2  Reliability Performance Measures       #   0    2  Gas Made Safe Time       %   ³ 79     86.4  Workable Gas Leak Inventory       #   £ 20    9  Cyber Security       #   0    0  Physical Security       #   0    0  Customer Experience               Customer Project Completion Date       %   ³ 90     96.2  First Call Resolution       %   ³ 82.5     82.9  Estimated Time for Restoration—Blue Sky Days       %   ³ 55     59.5  Customer Appointments       %   ³ 95     98.7  Footnote: (1)   Operating objectives were weighted equally",1413
